0_precision,0_recall,0_f1-score,0_support,1_precision,1_recall,1_f1-score,1_support,2_precision,2_recall,2_f1-score,2_support,3_precision,3_recall,3_f1-score,3_support,4_precision,4_recall,4_f1-score,4_support,5_precision,5_recall,5_f1-score,5_support,6_precision,6_recall,6_f1-score,6_support,7_precision,7_recall,7_f1-score,7_support,8_precision,8_recall,8_f1-score,8_support,9_precision,9_recall,9_f1-score,9_support,accuracy,macro avg_precision,macro avg_recall,macro avg_f1-score,macro avg_support,weighted avg_precision,weighted avg_recall,weighted avg_f1-score,weighted avg_support,pca_components
0.2018348623853211,0.36666666666666664,0.2603550295857988,300.0,0.6912568306010929,0.8433333333333334,0.7597597597597597,300.0,0.0,0.0,0.0,300.0,0.21428571428571427,0.05,0.08108108108108109,300.0,0.12903225806451613,0.013333333333333334,0.02416918429003021,300.0,0.5208333333333334,0.3333333333333333,0.4065040650406504,300.0,0.19848293299620734,0.5233333333333333,0.28780934922089824,300.0,0.0,0.0,0.0,300.0,0.20634920634920634,0.13,0.15950920245398773,300.0,0.1556372549019608,0.42333333333333334,0.22759856630824374,300.0,0.2683333333333333,0.23177123929173526,0.2683333333333333,0.220678623774045,3000.0,0.2317712392917353,0.2683333333333333,0.22067862377404496,3000.0,2
0.2324561403508772,0.53,0.3231707317073171,300.0,0.6988636363636364,0.82,0.754601226993865,300.0,0.05263157894736842,0.0033333333333333335,0.006269592476489028,300.0,0.21138211382113822,0.08666666666666667,0.12293144208037825,300.0,0.16129032258064516,0.05,0.07633587786259542,300.0,0.5549132947976878,0.32,0.4059196617336152,300.0,0.2988505747126437,0.43333333333333335,0.35374149659863946,300.0,0.1751412429378531,0.10333333333333333,0.129979035639413,300.0,0.24537037037037038,0.35333333333333333,0.2896174863387978,300.0,0.162109375,0.27666666666666667,0.2044334975369458,300.0,0.2976666666666667,0.27930086498822204,0.2976666666666667,0.2667000048968056,3000.0,0.279300864988222,0.2976666666666667,0.2667000048968056,3000.0,4
0.24293785310734464,0.43,0.3104693140794224,300.0,0.6938202247191011,0.8233333333333334,0.7530487804878049,300.0,0.32608695652173914,0.15,0.2054794520547945,300.0,0.25443786982248523,0.14333333333333334,0.18336886993603413,300.0,0.20454545454545456,0.09,0.125,300.0,0.5588235294117647,0.38,0.4523809523809524,300.0,0.4116279069767442,0.59,0.4849315068493151,300.0,0.3246268656716418,0.29,0.30633802816901406,300.0,0.2857142857142857,0.30666666666666664,0.2958199356913183,300.0,0.31777777777777777,0.4766666666666667,0.38133333333333336,300.0,0.368,0.36203987242683383,0.368,0.349817017298199,3000.0,0.3620398724268339,0.368,0.3498170172981989,3000.0,8
0.4444444444444444,0.5733333333333334,0.5007278020378457,300.0,0.7834394904458599,0.82,0.8013029315960912,300.0,0.436,0.36333333333333334,0.39636363636363636,300.0,0.6103896103896104,0.47,0.5310734463276836,300.0,0.4155251141552511,0.30333333333333334,0.35067437379576105,300.0,0.5950704225352113,0.5633333333333334,0.5787671232876712,300.0,0.45539906103286387,0.6466666666666666,0.5344352617079889,300.0,0.38671875,0.33,0.35611510791366907,300.0,0.31666666666666665,0.31666666666666665,0.31666666666666665,300.0,0.4294294294294294,0.4766666666666667,0.4518167456556082,300.0,0.48633333333333334,0.48730829890993366,0.48633333333333334,0.48179430953526226,3000.0,0.48730829890993366,0.48633333333333334,0.48179430953526214,3000.0,16
0.5808383233532934,0.6466666666666666,0.61198738170347,300.0,0.7892976588628763,0.7866666666666666,0.7879799666110183,300.0,0.5282258064516129,0.43666666666666665,0.4781021897810219,300.0,0.6339285714285714,0.47333333333333333,0.5419847328244275,300.0,0.453781512605042,0.36,0.40148698884758366,300.0,0.5426829268292683,0.5933333333333334,0.5668789808917197,300.0,0.42731277533039647,0.6466666666666666,0.5145888594164456,300.0,0.45425867507886436,0.48,0.46677471636953,300.0,0.4189189189189189,0.41333333333333333,0.4161073825503356,300.0,0.48854961832061067,0.4266666666666667,0.4555160142348754,300.0,0.5263333333333333,0.5317794787179455,0.5263333333333333,0.5241407213230428,3000.0,0.5317794787179454,0.5263333333333333,0.5241407213230427,3000.0,32
