0_precision,0_recall,0_f1-score,0_support,1_precision,1_recall,1_f1-score,1_support,2_precision,2_recall,2_f1-score,2_support,3_precision,3_recall,3_f1-score,3_support,4_precision,4_recall,4_f1-score,4_support,5_precision,5_recall,5_f1-score,5_support,6_precision,6_recall,6_f1-score,6_support,7_precision,7_recall,7_f1-score,7_support,8_precision,8_recall,8_f1-score,8_support,9_precision,9_recall,9_f1-score,9_support,macro avg_precision,macro avg_recall,macro avg_f1-score,macro avg_support,weighted avg_precision,weighted avg_recall,weighted avg_f1-score,weighted avg_support,accuracy,pca_components
0.7012987012987013,0.72,0.7105263157894737,300,0.8289473684210527,0.84,0.8344370860927153,300,0.3638392857142857,0.5433333333333333,0.4358288770053476,300,0.6926070038910506,0.5933333333333334,0.6391382405745062,300,0.4,0.2733333333333333,0.32475247524752476,300,0.7566666666666667,0.7566666666666667,0.7566666666666667,300,0.47752808988764045,0.5666666666666667,0.5182926829268293,300,0.453781512605042,0.18,0.25775656324582336,300,0.392018779342723,0.5566666666666666,0.4600550964187328,300,0.7906137184115524,0.73,0.7590987868284228,300,0.5857301126238715,0.576,0.5696552790796042,3000,0.5857301126238714,0.576,0.5696552790796042,3000,0.576,2
0.8485915492957746,0.8033333333333333,0.8253424657534246,300,0.8833333333333333,0.8833333333333333,0.8833333333333333,300,0.590027700831025,0.71,0.6444780635400909,300,0.8105263157894737,0.77,0.7897435897435898,300,0.6996336996336996,0.6366666666666667,0.6666666666666666,300,0.8131147540983606,0.8266666666666667,0.8198347107438017,300,0.6690391459074733,0.6266666666666667,0.6471600688468159,300,0.6875,0.66,0.673469387755102,300,0.7134146341463414,0.78,0.7452229299363057,300,0.864406779661017,0.85,0.8571428571428572,300,0.7579587912696498,0.7546666666666666,0.7552394073461988,3000,0.7579587912696499,0.7546666666666667,0.7552394073461988,3000,0.7546666666666667,4
0.9186440677966101,0.9033333333333333,0.9109243697478991,300,0.9446254071661238,0.9666666666666667,0.9555189456342668,300,0.8823529411764706,0.9,0.8910891089108911,300,0.8591065292096219,0.8333333333333334,0.8460236886632826,300,0.8496503496503497,0.81,0.8293515358361775,300,0.9271523178807947,0.9333333333333333,0.9302325581395349,300,0.931740614334471,0.91,0.9207419898819562,300,0.8682432432432432,0.8566666666666667,0.8624161073825503,300,0.8157099697885196,0.9,0.8557844690966719,300,0.9180887372013652,0.8966666666666666,0.9072512647554806,300,0.891531417744757,0.891,0.8909334038048711,3000,0.8915314177447569,0.891,0.8909334038048712,3000,0.891,8
0.9385665529010239,0.9166666666666666,0.9274873524451939,300,0.9605263157894737,0.9733333333333334,0.9668874172185431,300,0.9155844155844156,0.94,0.9276315789473684,300,0.8940397350993378,0.9,0.8970099667774086,300,0.8938356164383562,0.87,0.8817567567567568,300,0.9431438127090301,0.94,0.9415692821368947,300,0.9425675675675675,0.93,0.9362416107382551,300,0.9191919191919192,0.91,0.9145728643216081,300,0.8808777429467085,0.9366666666666666,0.9079159935379645,300,0.9448275862068966,0.9133333333333333,0.9288135593220338,300,0.9233161264434729,0.9230000000000003,0.9229886382202027,3000,0.9233161264434728,0.923,0.9229886382202027,3000,0.923,16
0.9383561643835616,0.9133333333333333,0.9256756756756757,300,0.9485530546623794,0.9833333333333333,0.9656301145662848,300,0.9477124183006536,0.9666666666666667,0.9570957095709571,300,0.8952702702702703,0.8833333333333333,0.8892617449664431,300,0.9050847457627119,0.89,0.8974789915966387,300,0.9459459459459459,0.9333333333333333,0.9395973154362416,300,0.9525423728813559,0.9366666666666666,0.9445378151260504,300,0.9155405405405406,0.9033333333333333,0.9093959731543624,300,0.8920634920634921,0.9366666666666666,0.9138211382113821,300,0.9228187919463087,0.9166666666666666,0.9197324414715717,300,0.9263887796757221,0.9263333333333333,0.9262226919775607,3000,0.926388779675722,0.9263333333333333,0.9262226919775606,3000,0.9263333333333333,32
